-----------------
Synthetic triple system orbital parameters used for testing FOBOS: Few Observation Binary Orbit Solver (Houghton & Goodwin)

1: System index
2: Semi-major axis (au) - secondary
3: Eccentricity - secondary
4: Inclination (rad) - secondary
5: Orientation (rad) - secondary
6: Mean anomaly (rad) - secondary
7: Semi-major axis (au) - tertiary
8: Eccentricity - tertiary
9: Inclination (rad) - tertiary
10: Orientation (rad) - tertiary
11: Mean anomaly (rad) - tertiary
12: Mass of primary star (solar masses)
13: Mass of secondary star (solar masses)
14: Mass of tertiary star (solar masses)
15: Time between observations (years)
-----------------

T1,24.3826332,0.260947108,-44.14549335717564,316.25759344219904,110.34428763509071,307.425659,0.190682784,3.476260208821454,118.24275950465218,9.972889000806452,0.984248102,0.974126458,0.873201728,8.25619411
T2,26.4163361,0.137425452,36.20362944573239,214.41313469787409,262.68434879901366,449.436584,0.685418844,-31.344434774979486,22.31620191748585,23.92058779298775,0.65223068,0.634828091,0.179177821,7.06752157
T3,20.0262661,0.400423646,-31.14994173040803,138.8925795651465,307.40255363676397,281.553223,0.233012781,31.065199553634795,233.67790148132178,352.77741279844224,0.989544392,0.533715904,0.396249473,7.45133448
T4,67.7047577,0.383887827,40.35974491317863,307.7746622227273,155.00074767604875,2810.28442,0.42731908,-1.7518989133460843,349.5786713611916,50.19698976562197,0.960934162,0.569803178,0.336040258,9.81875706
T5,24.9827042,0.502778411,11.41332976413365,271.6111057316652,33.09426438249353,966.467163,0.406634718,-4.381094215468316,354.19189032305775,318.89328123276556,0.506245375,0.265414596,0.0892729089,7.9028306
T6,91.9973068,0.0222639982,54.80444070406881,88.12373586488178,40.19048596122877,775.23053,0.474751115,33.163648826638735,302.94656575303753,353.3434716087619,0.918875635,0.562959373,0.450840533,7.21521997
T7,10.0734138,0.706452787,40.646165483640495,316.6922667275594,251.8018084540921,160.681244,0.0886035711,-7.9348459232980275,87.49184076615484,241.04196587508227,0.989907503,0.389141381,0.355627358,6.24632072
T8,19.8158722,0.0540334545,-18.21915054919581,164.13212330720202,8.315420648233744,152.876755,0.142675161,84.31272943592312,346.118880039239,255.03800700719944,0.634983361,0.458968043,0.157110274,4.95767784
T9,36.7719803,0.373331517,17.158043083149618,66.2514622200211,71.49562688954772,1214.18408,0.763504982,-48.64829555969412,300.1212444021432,356.44995079817824,0.727031589,0.600309372,0.308811963,9.05746174
T10,22.2048759,0.857476294,-60.12118967243489,183.1722046912892,27.68606252647451,739.0,0.295030683,13.08946760268602,44.15877469075411,32.927518939095116,0.697030485,0.598040462,0.467462659,9.13269424
T11,13.0096207,0.222933963,-20.60841898965483,166.9196598103809,166.61634512096333,184.348694,0.144081384,4.308293791218959,275.84134251453213,188.0239883821452,0.625022173,0.263388246,0.175207898,2.20403862
T12,47.3367729,0.300709903,56.210400981876596,1.6875472158817455,242.17744389318997,564.535767,0.534055054,16.237878307268566,270.64698334726285,344.68292805646195,0.753327012,0.725550473,0.563458443,8.01644897
T13,28.6023121,0.259762675,31.697640910323628,157.36210785796897,226.27433164758708,312.790649,0.509771526,-10.427005207874169,206.54561744615233,0.8914640193087504,0.657932699,0.240464509,0.191068158,9.42977715
T14,49.1772652,0.620420337,-22.33979001695359,98.02455943742805,107.89703133939787,1340.76562,0.550696909,2.2893782393403566,338.7015128088397,341.4680400955867,0.886393249,0.724439085,0.620585024,9.24763298
T15,105.454933,0.534676075,-37.732546810149934,225.74287490443098,234.35892599210786,2954.16382,0.780528009,14.336042824818989,72.76510598494949,3.1394716920826595,0.827039838,0.741288066,0.703579783,9.39695835
T16,28.3296165,0.308207005,-47.242577757625234,280.133406027156,16.38761143051817,447.556946,0.568758845,27.336375612499623,348.9316610628713,25.299379271587124,0.17343393,0.103512347,0.0806858242,9.75579071
T17,15.3869619,0.81259191,26.969852276419036,89.03803154758842,41.079056010821354,326.027649,0.0215876196,29.703621847144998,215.55842060751888,225.04212460267416,0.723983407,0.67623204,0.244593859,6.68126154
T18,98.8301239,0.830667853,-34.74912359985876,299.5122647504325,8.518296867488875,3261.11304,0.827452779,10.583061378759274,305.5914334733976,358.85731949104746,0.811286449,0.364780068,0.206163913,8.98495674
T19,24.5121307,0.771704018,-23.510129251035618,310.42876487682923,277.9325823168957,503.889832,0.101388067,-11.001635867879434,6.7127799448800305,272.4722011371784,0.682056606,0.561712623,0.473721862,8.66662502
T20,12.9161348,0.217704952,28.93110697726623,202.6872021973934,77.95277128629827,323.87384,0.721643031,-56.95841256680145,170.2186276088182,21.35506114815355,0.601530373,0.326346219,0.224358276,6.53896141
T21,13.9066916,0.644184768,32.62717165539434,8.513405641383402,146.55158487014862,999.722717,0.423178196,-0.5241833481875157,166.83735614198372,331.28712438601735,0.745185614,0.721987903,0.621560514,9.89840412
T22,44.7131805,0.237082586,-14.10761400570395,46.07674644088374,87.48904759690356,731.065796,0.111297019,-2.5452806654812385,190.5190975399296,62.49932491268095,0.747593701,0.726515949,0.161366016,9.28521538
T23,28.3652649,0.159555286,78.92672906421187,113.45442802481796,157.4803657739262,542.299438,0.592099607,0.06264650860292534,10.731122783050022,320.1737233026193,0.821470618,0.563703775,0.49696964,2.89365149
T24,36.6949539,0.570890546,-56.806095919557826,163.5542621392605,313.0957075151202,650.329285,0.166827261,-3.316990655708559,209.34461482410717,30.30699396091475,0.997745216,0.718561351,0.621273756,8.58033371
T25,52.6951408,0.388075411,22.108029734738764,192.65432388518315,355.44577637206504,631.339111,0.505981684,66.85874076003805,343.60384054455096,2.2758627894772174,0.951545656,0.658225954,0.17652902,8.9010191
